Student_id,Stress Coping Mechanisms,Stress Level Category,Age,Academic Performance (GPA),Study Hours Per Week,Social_Media_Usage_per_week,Sleep Duration (Hours per night),Physical Exercise (Hours per week),Family Support,Financial Stress,Peer Pressure,Relationship Stress,Counseling Attendance,Diet Quality,Cognitive Distortions,Family Mental Health History,Medical Condition,Substance Use,Gender_Female,Gender_Male,Gender_Other,Stress_Ratio
3710,Spending Time Alone,Low,22,0,58,56,12,6,5,4,3,1,1,2,3,1,0,2,0,1,0,0.7999984000032001
372,Exercise,Medium,30,4,12,35,11,8,3,5,5,3,0,4,2,1,0,4,1,0,0,1.6666611111296294
1383,Social Media Engagement,Low,25,1,25,42,11,3,2,2,4,4,1,4,3,1,0,3,0,0,0,0.9999950000249999
1009,Talking to Friends,High,22,0,41,0,7,3,3,4,4,1,0,5,4,0,1,4,0,0,0,1.3333288889037036
2595,Watching Sports,High,27,2,28,42,10,4,2,3,5,2,0,4,2,0,1,2,0,0,0,1.4999925000374998
1384,Reading,High,22,0,36,35,10,3,2,1,2,3,0,1,2,0,1,2,0,0,0,0.49999750001249993
620,Walking or Nature Walks,High,29,3,11,35,10,4,5,2,5,1,0,3,4,1,0,1,0,1,0,0.39999920000160005
1671,Talking to Friends,Low,20,0,-7,56,7,1,2,2,3,1,1,5,2,1,0,1,0,0,0,0.9999950000249999
1341,Meditation,High,26,3,32,28,11,1,3,5,1,4,1,3,1,0,0,1,0,1,0,1.6666611111296294
5127,Reading,High,18,0,39,21,5,10,4,2,4,5,0,4,4,1,1,4,0,0,1,0.49999875000312505
3640,Talking to Friends,High,24,2,30,21,11,5,1,2,3,1,0,1,4,1,0,1,0,0,0,1.9999800001999979
5076,Meditation,High,24,4,66,35,10,1,5,2,3,5,1,4,4,1,1,3,1,0,0,0.39999920000160005
2622,Exercise,Medium,26,1,38,0,7,0,1,4,3,2,1,1,4,1,0,1,0,0,0,3.9999600003999958
3908,Spending Time Alone,Medium,23,0,26,49,6,2,2,4,1,3,0,2,3,0,1,5,0,0,0,1.9999900000499997
1808,Exercise,High,27,4,53,14,10,10,4,1,1,5,0,5,5,0,0,2,0,0,1,0.24999937500156252
2875,Spending Time Alone,Low,23,2,37,28,5,4,5,1,2,2,1,1,2,1,1,3,0,0,1,0.19999960000080003
1713,Spending Time Alone,High,22,0,24,56,6,10,5,3,1,5,0,1,4,0,0,3,0,0,1,0.5999988000024
2757,Yoga,Low,22,1,77,21,10,0,5,1,5,5,1,3,1,0,1,2,0,0,1,0.19999960000080003
117,Yoga,Low,24,1,0,28,10,0,4,5,5,1,1,5,3,1,0,4,1,0,0,1.2499968750078125
1139,Reading,Low,27,1,44,7,12,3,3,3,3,4,1,4,4,0,1,5,0,0,0,0.9999966666777778
5312,Yoga,Medium,27,2,26,42,11,5,5,2,4,3,0,2,3,0,1,2,0,0,1,0.39999920000160005
1460,Walking or Nature Walks,Low,29,3,24,7,9,1,1,4,5,3,0,2,4,0,0,3,0,0,1,3.9999600003999958
5297,Yoga,Low,19,4,46,42,5,8,2,2,4,3,1,4,5,0,0,5,1,0,0,0.9999950000249999
1784,Exercise,Low,24,0,35,7,8,6,4,2,2,5,0,5,5,0,1,4,1,0,0,0.49999875000312505
35,Travelling,Low,22,1,49,14,9,1,5,2,2,2,0,2,5,1,0,2,1,0,0,0.39999920000160005
1799,Talking to Friends,Medium,30,3,43,56,4,0,2,3,1,2,1,1,2,0,0,2,0,1,0,1.4999925000374998
5229,Meditation,Low,25,3,41,35,9,1,4,5,3,5,1,4,5,1,0,2,0,1,0,1.2499968750078125
4953,Social Media Engagement,High,22,4,14,28,12,10,4,5,4,5,0,2,2,1,1,4,0,0,1,1.2499968750078125
826,Yoga,Low,23,4,15,0,9,10,2,1,3,5,0,2,1,0,0,3,0,0,0,0.49999750001249993
5186,Spending Time Alone,Low,21,2,32,0,6,0,5,2,2,1,1,4,3,0,0,5,0,0,1,0.39999920000160005
2979,Spending Time Alone,Medium,30,2,18,0,5,5,1,4,5,3,0,1,5,0,0,3,1,0,0,3.9999600003999958
2397,Yoga,High,28,4,23,14,12,7,4,4,1,1,0,4,1,0,1,2,0,1,0,0.9999975000062501
2341,Meditation,High,18,1,0,7,8,2,3,3,1,3,0,1,2,1,0,1,0,1,0,0.9999966666777778
3505,Social Media Engagement,High,21,3,11,49,11,0,1,1,5,4,1,4,2,1,0,3,0,0,0,0.9999900000999989
3609,Reading,Medium,27,0,14,14,6,4,5,2,2,3,1,2,3,0,1,1,0,0,1,0.39999920000160005
3529,Talking to Friends,High,27,1,36,14,6,10,1,5,3,3,0,1,2,0,0,1,1,0,0,4.999950000499995
775,Watching Sports,Low,24,4,69,21,12,9,3,4,5,5,0,5,4,0,1,3,0,0,1,1.3333288889037036
5303,Meditation,Medium,24,2,32,0,9,0,5,2,1,3,0,5,2,1,0,4,0,0,1,0.39999920000160005
4503,Reading,Medium,20,4,61,28,4,2,2,1,3,1,1,4,3,0,0,5,0,0,1,0.49999750001249993
5417,Talking to Friends,Low,22,3,46,42,10,9,3,5,2,1,1,4,3,0,0,1,1,0,0,1.6666611111296294
3612,Travelling,Medium,24,2,29,49,4,0,2,4,1,2,0,5,5,1,0,1,0,0,1,1.9999900000499997
3554,Social Media Engagement,High,25,3,24,56,8,3,1,2,2,4,0,4,1,1,1,2,0,0,0,1.9999800001999979
5211,Meditation,High,30,2,38,0,6,8,3,1,3,5,0,2,5,0,0,1,0,0,1,0.3333322222259259
1229,Exercise,Low,25,3,17,7,5,0,1,1,5,2,0,5,2,0,0,4,1,0,0,0.9999900000999989
5169,Watching Sports,Medium,21,4,16,0,12,5,2,4,2,2,0,3,2,1,1,3,0,0,1,1.9999900000499997
4709,Social Media Engagement,High,30,1,10,14,12,5,1,2,4,1,0,2,5,1,1,4,0,0,1,1.9999800001999979
2958,Reading,Medium,26,0,13,14,8,1,3,4,5,4,1,5,3,0,1,1,0,0,1,1.3333288889037036
4902,Yoga,Low,24,2,25,56,5,3,1,1,4,5,1,5,3,0,0,4,0,1,0,0.9999900000999989
3457,Social Media Engagement,Medium,25,4,24,21,4,2,3,4,5,5,1,5,5,0,1,1,0,0,0,1.3333288889037036
592,Meditation,High,29,2,53,21,11,0,3,4,2,5,0,1,1,1,1,4,1,0,0,1.3333288889037036
3615,Watching Sports,Low,20,3,39,35,11,4,5,5,2,5,1,5,5,0,0,4,0,0,0,0.9999980000040001
2938,Watching Sports,High,23,1,5,21,4,0,1,4,2,5,1,5,3,0,1,4,0,0,0,3.9999600003999958
225,Walking or Nature Walks,High,18,4,0,28,10,9,5,3,4,1,1,5,5,0,0,4,1,0,0,0.5999988000024
3198,Meditation,Medium,23,0,13,0,4,0,2,5,3,5,1,1,1,1,1,4,0,1,0,2.4999875000625
4389,Yoga,Medium,25,3,33,42,6,4,3,4,4,5,1,2,4,0,0,3,0,0,1,1.3333288889037036
1236,Spending Time Alone,High,20,4,12,14,5,6,1,3,5,4,1,1,4,1,1,3,0,0,1,2.9999700002999967
3893,Spending Time Alone,High,29,3,50,0,9,5,3,1,5,5,0,5,3,0,1,5,1,0,0,0.3333322222259259
759,Reading,Medium,21,3,2,21,5,9,5,1,4,4,1,5,2,1,0,1,1,0,0,0.19999960000080003
204,Meditation,Low,18,1,51,56,11,7,2,3,2,3,0,4,1,1,1,2,0,0,1,1.4999925000374998
4373,Travelling,Low,20,0,47,7,7,7,4,4,4,4,0,5,2,0,1,5,0,0,0,0.9999975000062501
3410,Exercise,High,19,3,44,49,4,7,1,3,1,3,0,2,1,0,0,3,0,0,1,2.9999700002999967
4743,Yoga,High,26,4,15,21,12,9,1,3,1,5,0,2,2,0,0,1,0,0,1,2.9999700002999967
4659,Talking to Friends,High,20,0,36,56,5,6,4,2,1,2,0,5,4,1,1,1,0,0,1,0.49999875000312505
3370,Walking or Nature Walks,Low,29,4,42,35,11,8,5,5,3,4,0,1,1,1,0,2,0,0,0,0.9999980000040001
5546,Spending Time Alone,Low,20,1,41,56,7,4,3,1,4,5,1,2,2,1,1,2,1,0,0,0.3333322222259259
2444,Exercise,Medium,19,3,25,0,7,2,3,2,4,2,1,4,1,0,1,1,0,0,0,0.6666644444518518
1019,Watching Sports,Medium,18,4,36,14,7,7,5,1,2,1,0,1,1,0,0,5,0,0,1,0.19999960000080003
3909,Social Media Engagement,High,28,0,27,42,8,5,4,5,1,2,0,2,3,1,0,3,0,0,1,1.2499968750078125
1043,Social Media Engagement,High,30,3,40,0,10,4,2,4,4,3,1,4,2,1,0,2,0,1,0,1.9999900000499997
2576,Talking to Friends,High,29,4,-16,56,9,10,3,5,3,4,1,3,3,1,0,1,0,0,0,1.6666611111296294
3359,Spending Time Alone,High,22,0,19,7,9,4,3,4,1,3,1,2,5,1,1,5,0,0,1,1.3333288889037036
1901,Talking to Friends,Medium,26,1,54,28,9,0,4,1,5,5,0,1,3,1,0,3,0,0,1,0.24999937500156252
2293,Watching Sports,Medium,24,1,12,0,10,0,4,5,2,4,1,2,2,0,0,4,0,0,1,1.2499968750078125
4168,Exercise,Medium,25,3,35,14,7,7,3,5,4,4,1,5,2,0,1,4,0,0,1,1.6666611111296294
2903,Meditation,High,29,4,43,42,6,7,4,2,4,4,1,1,4,0,1,1,0,0,1,0.49999875000312505
676,Spending Time Alone,Medium,26,0,24,49,7,7,2,1,3,3,1,3,3,1,1,4,0,1,0,0.49999750001249993
1092,Watching Sports,High,25,0,25,42,11,2,1,3,3,1,0,5,3,0,0,3,0,0,1,2.9999700002999967
4064,Reading,Medium,27,1,52,28,9,2,4,5,4,1,1,4,2,0,0,3,0,0,0,1.2499968750078125
4494,Watching Sports,Low,22,4,27,35,9,7,3,4,2,4,0,2,4,0,0,3,0,0,1,1.3333288889037036
994,Yoga,Medium,24,0,57,49,6,8,5,1,4,3,1,2,5,0,0,5,0,0,0,0.19999960000080003
3122,Meditation,Low,23,4,52,21,12,7,5,5,1,2,1,5,2,0,1,4,0,0,0,0.9999980000040001
1378,Talking to Friends,High,26,3,46,42,9,6,3,3,1,3,1,5,3,1,0,2,0,0,1,0.9999966666777778
3340,Yoga,Medium,18,4,65,7,7,10,2,2,3,5,0,5,5,0,0,4,0,0,0,0.9999950000249999
4434,Meditation,Low,30,0,66,14,6,7,1,1,5,5,1,3,2,1,1,5,0,1,0,0.9999900000999989
3532,Yoga,Medium,18,3,38,42,5,1,2,2,2,1,0,3,1,1,0,5,0,0,1,0.9999950000249999
5016,Exercise,Low,23,3,31,42,5,0,2,1,5,3,0,4,1,0,0,4,0,0,0,0.49999750001249993
3700,Talking to Friends,Low,27,2,8,14,12,9,2,1,4,3,1,1,5,0,0,1,0,0,0,0.49999750001249993
3707,Meditation,Medium,27,4,35,7,10,1,3,4,3,3,1,5,2,0,0,1,0,1,0,1.3333288889037036
1076,Social Media Engagement,High,23,4,9,0,9,9,2,4,3,3,0,5,2,1,1,1,0,0,1,1.9999900000499997
2701,Social Media Engagement,High,27,3,32,0,7,5,5,1,1,1,0,3,5,1,1,5,0,1,0,0.19999960000080003
1584,Yoga,High,25,0,27,7,10,4,3,3,1,3,1,5,4,1,0,5,0,0,1,0.9999966666777778
1664,Watching Sports,High,25,1,68,21,7,10,3,4,5,5,0,4,4,1,1,3,0,1,0,1.3333288889037036
446,Yoga,Low,21,3,1,14,12,2,5,2,5,2,1,5,3,1,0,3,1,0,0,0.39999920000160005
4045,Talking to Friends,High,27,3,52,49,5,10,5,2,3,5,0,5,3,0,1,3,0,1,0,0.39999920000160005
3384,Travelling,Medium,24,2,25,49,9,5,3,5,5,3,0,3,3,1,1,5,0,1,0,1.6666611111296294
2351,Yoga,Low,25,2,23,28,7,2,2,2,5,5,0,4,1,0,1,5,0,0,1,0.9999950000249999
4344,Exercise,High,21,1,34,49,10,6,3,5,2,5,0,1,2,0,0,4,0,0,0,1.6666611111296294
350,Travelling,High,26,0,12,42,10,9,3,4,2,5,0,1,5,0,0,1,0,0,1,1.3333288889037036
4657,Reading,Low,23,4,56,42,9,2,3,4,1,3,0,5,5,0,1,2,0,0,0,1.3333288889037036
307,Social Media Engagement,Medium,24,4,43,42,12,5,4,1,5,2,0,5,2,0,0,2,0,1,0,0.24999937500156252
319,Walking or Nature Walks,High,23,1,17,14,9,3,5,2,1,3,1,1,2,1,1,5,0,0,1,0.39999920000160005
215,Watching Sports,Low,21,2,0,49,8,10,2,4,1,4,0,1,1,0,0,3,0,0,0,1.9999900000499997
5099,Exercise,High,25,4,11,21,4,3,2,5,5,4,0,1,2,1,0,2,0,0,0,2.4999875000625
2347,Yoga,Low,20,3,8,0,10,9,2,2,5,1,1,2,1,1,1,2,1,0,0,0.9999950000249999
3395,Social Media Engagement,High,18,2,61,0,7,7,3,3,5,4,1,3,2,1,1,4,0,0,0,0.9999966666777778
5513,Social Media Engagement,Low,25,1,42,0,8,2,1,4,1,1,1,3,2,1,1,4,0,1,0,3.9999600003999958
1428,Talking to Friends,Low,21,2,20,42,6,4,5,2,2,2,1,4,3,0,0,3,0,0,1,0.39999920000160005
5517,Walking or Nature Walks,High,26,3,20,0,8,10,1,1,1,4,1,3,4,1,1,1,0,0,0,0.9999900000999989
2582,Social Media Engagement,High,25,4,53,35,7,3,4,5,1,4,0,2,1,1,1,4,0,0,0,1.2499968750078125
2307,Travelling,Medium,18,1,22,28,12,1,1,5,2,1,0,4,1,0,0,4,0,0,1,4.999950000499995
3674,Talking to Friends,High,24,0,55,42,8,7,3,2,2,1,0,5,4,1,0,3,0,1,0,0.6666644444518518
1508,Social Media Engagement,Medium,28,1,28,0,4,6,2,3,2,4,0,5,4,1,1,2,0,0,1,1.4999925000374998
2782,Social Media Engagement,Medium,30,0,16,56,6,9,5,4,1,5,1,5,3,1,0,4,0,0,1,0.7999984000032001
2945,Social Media Engagement,Low,27,1,42,28,8,4,4,5,4,1,0,1,1,1,0,1,0,0,0,1.2499968750078125
5230,Yoga,Medium,26,3,41,14,7,4,1,3,1,1,1,1,3,1,1,3,0,0,1,2.9999700002999967
884,Meditation,Low,21,0,40,35,7,7,5,4,2,4,0,3,2,1,1,2,0,0,0,0.7999984000032001
2190,Social Media Engagement,Medium,20,4,32,56,5,6,1,3,1,3,1,3,2,1,0,5,0,0,1,2.9999700002999967
3189,Meditation,Low,21,3,82,7,12,7,4,2,5,3,0,5,5,0,1,3,0,0,1,0.49999875000312505
5284,Talking to Friends,High,18,3,58,28,8,7,4,3,4,1,1,5,2,1,1,3,0,0,0,0.7499981250046875
231,Yoga,Low,21,0,54,14,4,2,4,4,3,2,0,1,4,1,1,1,1,0,0,0.9999975000062501
4038,Walking or Nature Walks,Medium,22,4,20,21,5,4,1,4,3,1,1,3,5,1,1,5,0,0,0,3.9999600003999958
575,Reading,Low,24,4,15,35,4,7,4,3,3,3,1,2,3,0,0,4,0,1,0,0.7499981250046875
1906,Yoga,High,24,3,23,56,10,3,4,5,3,5,0,2,2,1,1,2,0,0,0,1.2499968750078125
920,Spending Time Alone,Low,30,1,13,49,7,4,3,5,4,4,0,3,3,1,0,4,0,1,0,1.6666611111296294
1767,Exercise,High,26,2,7,0,6,4,1,4,5,1,1,5,2,1,1,3,0,0,0,3.9999600003999958
3807,Meditation,High,30,2,28,21,12,1,4,2,3,2,1,1,1,1,1,1,0,0,0,0.49999875000312505
929,Travelling,High,21,3,36,35,4,6,2,5,3,5,0,3,3,0,1,3,1,0,0,2.4999875000625
1837,Watching Sports,Low,28,4,27,49,6,5,1,4,5,2,0,5,1,0,1,2,0,1,0,3.9999600003999958
5047,Watching Sports,Medium,28,4,11,49,8,0,2,2,5,3,1,5,2,0,1,1,0,0,1,0.9999950000249999
4590,Watching Sports,Medium,20,1,32,49,9,0,3,3,3,1,0,2,4,1,1,3,0,0,0,0.9999966666777778
2332,Talking to Friends,High,21,4,2,14,11,6,3,4,4,5,1,1,4,0,1,1,0,1,0,1.3333288889037036
2348,Social Media Engagement,Low,19,1,25,28,7,7,2,1,1,1,1,2,3,0,1,4,0,0,0,0.49999750001249993
694,Watching Sports,Low,21,0,34,0,5,6,4,4,2,3,0,2,1,0,0,3,1,0,0,0.9999975000062501
4912,Watching Sports,Medium,30,3,31,14,11,5,5,4,3,5,1,3,2,0,1,3,0,1,0,0.7999984000032001
2893,Watching Sports,Low,28,0,32,0,4,3,3,1,4,4,1,2,3,0,1,2,0,0,1,0.3333322222259259
1299,Walking or Nature Walks,Low,26,3,12,49,6,1,5,5,2,5,0,4,2,0,1,5,0,0,1,0.9999980000040001
932,Reading,High,25,3,29,0,7,0,4,5,3,1,0,2,1,1,0,5,0,1,0,1.2499968750078125
4336,Meditation,High,23,1,37,14,8,1,4,3,5,1,0,3,3,0,0,3,0,0,0,0.7499981250046875
3736,Meditation,High,22,1,26,35,6,2,5,2,3,2,1,5,4,0,1,4,0,0,0,0.39999920000160005
4380,Yoga,High,19,0,9,49,5,1,1,2,4,1,1,1,2,1,1,4,0,0,0,1.9999800001999979
645,Yoga,Medium,25,0,40,56,4,3,2,3,1,2,0,4,1,1,0,3,0,0,1,1.4999925000374998
2711,Meditation,Low,20,1,27,7,4,1,2,5,4,2,1,4,3,1,1,5,0,1,0,2.4999875000625
1892,Yoga,High,20,4,8,21,8,2,5,5,5,5,1,1,1,1,1,5,0,0,0,0.9999980000040001
4351,Exercise,Low,19,2,25,42,5,8,1,1,1,5,1,3,4,0,1,1,0,0,1,0.9999900000999989
3938,Spending Time Alone,Low,29,4,36,0,5,2,4,5,3,5,1,2,1,0,1,5,0,0,1,1.2499968750078125
315,Watching Sports,High,25,4,33,35,4,6,5,4,5,3,0,2,2,0,0,4,1,0,0,0.7999984000032001
3499,Walking or Nature Walks,Medium,18,3,17,7,4,1,1,1,5,2,0,4,2,0,1,1,0,0,0,0.9999900000999989
3358,Yoga,Medium,26,0,36,49,11,1,2,5,3,4,0,5,1,1,0,1,0,0,0,2.4999875000625
4010,Talking to Friends,High,23,3,79,14,11,9,2,5,1,1,1,2,1,1,1,2,0,0,1,2.4999875000625
4938,Walking or Nature Walks,Low,20,3,-10,56,8,4,5,2,2,1,1,5,1,0,0,1,0,0,1,0.39999920000160005
283,Exercise,Medium,29,1,48,14,8,10,2,3,2,4,0,1,5,1,0,5,0,1,0,1.4999925000374998
3873,Yoga,Medium,28,4,16,49,9,7,4,5,3,5,0,4,4,1,1,4,0,0,0,1.2499968750078125
665,Meditation,High,21,0,0,21,7,8,5,1,1,1,0,1,5,0,0,5,0,1,0,0.19999960000080003
4501,Meditation,Medium,28,0,17,14,8,0,5,5,1,5,1,2,3,1,1,2,0,0,1,0.9999980000040001
855,Exercise,High,26,2,36,56,5,3,3,3,4,1,1,1,5,0,1,3,0,1,0,0.9999966666777778
2283,Spending Time Alone,High,26,3,15,56,12,10,2,1,5,3,1,3,3,0,1,4,0,0,1,0.49999750001249993
661,Exercise,Low,22,0,37,14,11,2,2,4,3,3,0,4,2,0,1,2,1,0,0,1.9999900000499997
4056,Reading,High,26,0,28,14,5,8,2,4,5,1,1,3,4,0,0,4,0,0,0,1.9999900000499997
4856,Travelling,High,22,4,26,49,12,5,5,4,2,5,0,5,2,0,0,4,0,0,0,0.7999984000032001
2367,Yoga,Medium,26,4,46,14,12,4,1,5,4,3,0,5,1,1,1,1,0,0,1,4.999950000499995
369,Meditation,Low,30,3,47,28,5,0,5,2,2,1,1,2,5,1,1,1,0,1,0,0.39999920000160005
108,Social Media Engagement,Low,29,2,36,28,11,0,3,3,1,1,0,5,5,0,1,2,1,0,0,0.9999966666777778
32,Travelling,Low,20,2,11,21,6,7,2,1,4,2,1,5,2,1,0,2,1,0,0,0.49999750001249993
2161,Spending Time Alone,Low,27,2,47,56,6,10,3,1,5,2,0,5,3,0,1,1,0,0,0,0.3333322222259259
4245,Travelling,Medium,25,2,67,21,4,1,4,5,2,5,0,5,4,1,0,3,0,0,0,1.2499968750078125
4892,Reading,High,18,0,68,28,7,7,1,5,4,1,1,5,1,1,0,3,0,0,0,4.999950000499995
1477,Walking or Nature Walks,Medium,27,1,17,56,9,4,2,1,5,1,1,1,4,0,0,4,1,0,0,0.49999750001249993
2478,Spending Time Alone,High,20,2,44,49,9,0,1,5,5,3,1,4,2,1,0,5,0,0,0,4.999950000499995
2489,Spending Time Alone,Low,20,0,25,42,10,8,5,2,3,5,0,5,4,1,1,5,0,0,1,0.39999920000160005
4833,Meditation,Medium,18,2,-8,21,6,2,2,3,5,5,0,1,1,0,1,3,0,0,1,1.4999925000374998
696,Yoga,Low,28,4,12,42,9,6,3,4,1,5,0,3,4,1,0,3,0,1,0,1.3333288889037036
3935,Spending Time Alone,Low,29,0,30,28,6,8,3,1,5,3,0,4,2,0,0,4,0,0,1,0.3333322222259259
2759,Travelling,High,24,1,22,7,6,8,2,1,5,1,1,1,1,1,0,3,0,0,1,0.49999750001249993
3656,Spending Time Alone,Medium,22,1,62,21,11,10,1,1,5,4,0,2,4,0,0,3,0,0,0,0.9999900000999989
5273,Spending Time Alone,Medium,22,0,10,21,10,0,5,1,4,3,1,2,4,1,0,4,1,0,0,0.19999960000080003
58,Talking to Friends,Low,29,1,9,42,6,7,3,5,3,3,0,4,3,0,1,4,0,1,0,1.6666611111296294
2625,Social Media Engagement,High,21,4,64,14,6,4,3,1,5,4,0,4,3,1,1,1,0,0,0,0.3333322222259259
4472,Talking to Friends,Low,27,3,26,7,6,9,2,1,2,1,1,3,5,0,0,2,0,0,1,0.49999750001249993
499,Travelling,Low,22,2,49,14,5,1,2,1,3,5,0,3,4,0,1,4,1,0,0,0.49999750001249993
3767,Spending Time Alone,High,20,4,22,49,10,2,5,1,4,1,0,1,4,0,1,3,1,0,0,0.19999960000080003
1137,Meditation,Medium,22,0,4,14,11,10,3,1,2,1,1,5,1,0,1,4,0,1,0,0.3333322222259259
1898,Social Media Engagement,Medium,19,1,39,7,5,6,5,2,5,5,0,2,2,0,0,2,0,1,0,0.39999920000160005
3603,Social Media Engagement,High,27,1,-19,0,6,0,1,3,5,1,0,2,3,1,1,5,0,0,1,2.9999700002999967
5718,Reading,High,30,1,8,49,4,7,4,1,2,4,1,2,3,1,1,5,0,1,0,0.24999937500156252
2463,Travelling,Low,30,3,72,28,4,4,4,1,1,4,0,4,5,0,0,2,0,1,0,0.24999937500156252
984,Exercise,High,22,4,44,21,9,6,2,4,5,5,0,1,3,1,1,1,0,0,0,1.9999900000499997
1208,Social Media Engagement,Medium,27,3,32,0,11,10,2,3,2,4,0,4,5,1,1,3,0,0,1,1.4999925000374998
4594,Reading,Low,22,0,-1,21,9,5,2,5,2,3,0,4,5,0,1,2,0,0,0,2.4999875000625
4345,Exercise,Low,20,0,48,7,10,9,5,1,3,1,1,1,4,0,0,5,1,0,0,0.19999960000080003
5133,Meditation,Medium,24,0,28,49,5,10,1,5,2,5,1,2,2,0,1,4,0,0,0,4.999950000499995
713,Reading,High,26,2,1,49,6,9,5,2,2,1,1,4,5,0,1,4,0,0,1,0.39999920000160005
4400,Meditation,Low,26,2,26,56,5,6,4,4,4,3,0,4,3,0,1,2,0,0,1,0.9999975000062501
2646,Talking to Friends,Medium,28,4,29,56,11,0,4,2,5,3,0,3,4,1,0,5,0,0,1,0.49999875000312505
5336,Yoga,Low,21,3,19,28,6,7,5,4,1,4,1,2,2,0,1,4,0,0,0,0.7999984000032001
762,Meditation,High,28,3,32,42,10,2,1,5,4,4,1,5,4,0,0,1,0,0,0,4.999950000499995
881,Reading,High,29,3,40,42,9,8,3,2,5,1,0,4,3,0,0,3,1,0,0,0.6666644444518518
3693,Spending Time Alone,High,30,0,11,7,10,7,2,1,3,1,0,4,4,1,0,4,0,0,0,0.49999750001249993
2663,Talking to Friends,Low,21,4,44,7,7,7,1,3,4,4,0,3,5,1,1,4,1,0,0,2.9999700002999967
2928,Spending Time Alone,Medium,30,2,-2,49,6,4,5,3,1,2,0,5,4,1,1,1,0,1,0,0.5999988000024
4525,Spending Time Alone,Low,29,1,31,35,4,3,3,5,5,1,1,1,2,1,0,5,0,0,0,1.6666611111296294
4651,Exercise,Medium,24,0,25,21,7,9,5,1,4,2,0,5,3,1,1,3,1,0,0,0.19999960000080003
4443,Walking or Nature Walks,Medium,19,3,3,21,7,5,5,3,5,3,0,5,4,0,0,1,0,1,0,0.5999988000024
530,Yoga,Medium,25,0,40,7,9,1,5,3,2,2,0,5,4,0,1,3,1,0,0,0.5999988000024
442,Walking or Nature Walks,Low,29,4,50,49,12,6,4,2,1,5,0,1,4,0,0,4,1,0,0,0.49999875000312505
5392,Exercise,High,25,0,40,14,5,4,4,2,3,4,1,3,5,0,0,4,1,0,0,0.49999875000312505
4567,Exercise,High,19,1,24,56,11,2,1,3,4,3,0,1,1,0,0,2,0,0,1,2.9999700002999967
610,Yoga,Medium,25,4,54,42,5,5,4,1,4,2,1,2,3,0,0,5,1,0,0,0.24999937500156252
525,Walking or Nature Walks,Medium,20,3,20,56,6,5,1,1,2,4,0,1,4,1,0,1,0,1,0,0.9999900000999989
5429,Talking to Friends,Medium,27,3,16,21,6,6,4,2,2,5,1,2,2,0,0,2,0,0,1,0.49999875000312505
5720,Spending Time Alone,High,20,1,43,56,12,4,2,5,4,1,1,4,5,0,1,4,0,0,1,2.4999875000625
5340,Spending Time Alone,High,29,0,28,42,7,1,4,3,5,1,1,5,3,1,1,5,0,0,0,0.7499981250046875
4749,Social Media Engagement,High,28,2,70,42,11,1,3,2,2,2,0,4,5,0,0,4,0,1,0,0.6666644444518518
1531,Social Media Engagement,High,25,1,23,35,10,8,2,2,1,5,1,5,1,0,1,3,0,0,0,0.9999950000249999
4758,Walking or Nature Walks,Medium,26,4,46,7,11,7,3,4,5,3,0,4,3,1,1,5,0,0,0,1.3333288889037036
4859,Walking or Nature Walks,Medium,30,0,50,28,5,5,4,1,4,2,1,5,2,0,1,2,0,0,0,0.24999937500156252
1327,Walking or Nature Walks,Low,18,3,9,49,9,0,4,4,2,1,0,4,4,0,0,3,0,0,1,0.9999975000062501
1820,Reading,Low,19,0,23,42,9,7,5,3,2,4,1,4,1,0,0,1,1,0,0,0.5999988000024
5594,Yoga,Low,28,1,7,42,4,7,5,5,1,1,0,2,5,1,0,5,0,0,0,0.9999980000040001
3233,Watching Sports,High,21,0,20,49,11,2,3,4,4,4,1,1,1,1,0,3,0,0,0,1.3333288889037036
611,Yoga,High,18,4,55,49,4,9,2,2,3,4,0,1,2,1,0,1,0,1,0,0.9999950000249999
3735,Yoga,Low,25,1,28,28,9,3,2,4,4,2,1,4,2,0,1,2,0,1,0,1.9999900000499997
3230,Walking or Nature Walks,High,18,3,47,7,4,6,2,5,5,2,1,4,5,0,1,5,0,0,0,2.4999875000625
4587,Exercise,High,24,3,3,0,11,2,1,2,4,2,1,1,5,0,1,3,0,0,1,1.9999800001999979
2368,Yoga,Low,23,3,1,0,5,10,5,5,3,1,1,5,1,1,1,2,0,0,0,0.9999980000040001
258,Talking to Friends,Medium,24,1,50,0,6,5,5,1,5,2,1,5,1,1,1,2,1,0,0,0.19999960000080003
1754,Spending Time Alone,Low,28,1,52,35,12,0,4,5,3,3,1,5,4,1,0,3,0,1,0,1.2499968750078125
1941,Yoga,High,29,1,53,28,6,9,4,3,1,4,1,2,1,0,1,1,0,0,1,0.7499981250046875
309,Travelling,High,18,4,16,28,12,5,2,2,3,2,1,1,5,0,1,2,0,1,0,0.9999950000249999
811,Walking or Nature Walks,Medium,28,4,25,21,8,10,2,3,1,2,0,5,3,0,1,5,0,0,0,1.4999925000374998
2989,Meditation,High,29,4,27,35,9,7,3,2,2,5,0,5,1,1,1,4,1,0,0,0.6666644444518518
2027,Spending Time Alone,Medium,21,1,37,42,7,9,1,1,2,5,0,3,1,0,0,4,0,0,1,0.9999900000999989
2883,Travelling,Low,23,1,48,35,8,1,2,5,5,2,0,5,4,1,0,3,0,0,1,2.4999875000625
